annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;ntop;npop;prev;niveau_prioritaire;libelle_classe_age;libelle_sexe;tri
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;27;90;340;4130;8.214;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;27;999;7870;79270;9.925;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;32;59;8200;79660;10.298;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;44;52;490;4370;11.101;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;52;44;3890;47480;8.202;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;53;29;2540;26620;9.556;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;53;35;2740;34370;7.979;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;53;999;8490;100000;8.493;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;75;17;1760;18800;9.368;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;75;23;270;2730;10.026;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;75;24;1080;10970;9.799;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;75;40;1100;13140;8.395;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;75;79;910;10780;8.396;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;76;46;360;4430;8.211;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;76;81;910;11670;7.798;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;76;82;640;8390;7.651;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;84;1;1780;20290;8.761;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;84;26;1230;15730;7.799;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;84;7;750;9540;7.851;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;93;5;280;4270;6.653;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;93;6;2780;35620;7.807;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;93;83;2840;32670;8.687;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;93;999;13490;162840;8.284;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;2;94;999;940;9870;9.49;1;de 40 à 44 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;2;972;480;18300;2.623;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;3;973;330;12000;2.741;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;4;999;1970;58000;3.389;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;6;999;160;8370;1.889;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;11;91;4780;85470;5.59;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;11;93;5350;112310;4.763;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;11;95;4360;86200;5.052;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;11;999;45940;820870;5.596;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;24;18;1210;15070;8.004;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;24;28;1760;25320;6.933;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;24;37;2540;35060;7.245;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;24;41;1320;17500;7.537;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;27;89;1340;18060;7.438;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;27;90;580;8030;7.175;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;27;999;12190;153530;7.941;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;28;27;2820;35750;7.877;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;32;80;3020;32020;9.418;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;32;999;30790;352340;8.738;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;44;10;1300;16690;7.784;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;44;55;780;9200;8.422;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;52;72;2280;31020;7.345;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;52;999;14840;228570;6.491;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;53;22;2360;32130;7.347;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;53;29;3980;52140;7.637;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;75;17;2740;35920;7.617;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;75;19;910;12410;7.367;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;75;87;1820;19860;9.142;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;76;30;2750;43820;6.28;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;76;32;670;10020;6.659;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;76;34;5250;72460;7.25;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;1;2720;38850;6.992;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;26;1930;30360;6.364;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;3;1360;17180;7.928;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;63;3010;38060;7.896;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;7;1140;18230;6.248;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;73;1830;26750;6.837;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;84;999;33270;485460;6.853;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;93;13;9250;131110;7.057;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;93;4;500;8830;5.7;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;93;5;420;8120;5.2;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;93;84;2010;34170;5.88;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;94;2A;630;9260;6.814;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;94;2B;720;9760;7.418;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;40-44;9;99;999;273210;4027890;6.783;1;de 40 à 44 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;4;999;970;28370;3.419;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;6;976;80;3310;2.418;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;11;75;4580;70740;6.477;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;11;92;2980;54230;5.499;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;11;999;21490;406290;5.289;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;24;36;400;6260;6.408;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;24;41;670;10010;6.715;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;27;21;1060;15920;6.626;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;28;14;1620;21180;7.657;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;28;999;7760;100210;7.739;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;32;60;1720;27110;6.333;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;32;80;1480;17640;8.388;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;44;51;1210;17010;7.127;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;44;68;1260;22850;5.5;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;44;88;780;11060;7.077;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;44;999;10710;157930;6.783;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;52;49;1330;25320;5.268;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;52;53;520;9290;5.606;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;52;72;1100;17500;6.284;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;53;29;1920;29020;6.612;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;53;56;1440;24200;5.964;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;75;17;1400;20320;6.869;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;75;24;830;11920;6.979;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;75;64;1210;21580;5.597;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;75;79;720;11780;6.14;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;75;999;11990;188870;6.349;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;11;710;11280;6.323;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;31;2530;45550;5.551;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;32;320;5740;5.615;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;81;670;11860;5.609;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;82;490;8590;5.658;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;76;9;250;4690;5.219;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;84;1;1160;20340;5.693;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;84;43;490;7240;6.756;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;84;63;1390;20940;6.62;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;84;74;1290;26470;4.863;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;93;13;4390;66990;6.55;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;93;6;2000;34370;5.823;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;93;83;2140;34060;6.271;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;94;2B;320;5240;6.016;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;1;94;999;600;10190;5.896;1;de 45 à 49 ans;hommes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;2;972;570;14140;4.053;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;2;999;570;14140;4.053;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;3;999;270;6760;3.933;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;4;974;1580;31540;5.019;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;4;999;1580;31540;5.019;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;11;93;3960;51870;7.632;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;11;94;4270;47150;9.059;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;11;95;3660;42030;8.695;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;24;36;900;6670;13.41;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;24;41;1310;10700;12.217;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;27;21;2010;17010;11.843;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;27;39;1120;8400;13.289;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;27;70;1090;7670;14.263;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;27;71;2180;17210;12.635;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;32;2;2260;16480;13.733;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;32;59;11090;83100;13.341;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;44;54;2930;21060;13.888;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;44;57;3390;27630;12.255;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;44;67;3430;36950;9.295;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;44;8;1320;8440;15.588;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;44;999;19730;167980;11.743;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;52;44;5390;49140;10.971;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;52;49;2640;26510;9.952;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;53;35;3660;36010;10.154;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;75;24;1580;12950;12.186;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;75;40;1590;14740;10.815;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;75;47;1040;10220;10.147;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;75;87;1750;11750;14.857;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;75;999;23070;200230;11.521;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;76;11;1420;12280;11.536;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;76;12;860;8520;10.096;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;76;32;700;6120;11.394;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;76;46;560;5330;10.519;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;76;999;20540;196360;10.462;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;26;1770;17180;10.312;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;3;1230;10450;11.727;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;42;3250;24000;13.524;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;63;2620;21210;12.351;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;69;6430;60110;10.693;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;7;1050;10760;9.753;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;84;74;2550;28120;9.06;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;93;6;3840;37430;10.27;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;94;999;1250;10910;11.472;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;2;99;999;241620;2215530;10.906;1;de 45 à 49 ans;femmes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;2;972;760;24310;3.11;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;3;973;380;11900;3.202;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;11;78;7640;102320;7.47;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;11;91;6310;88200;7.154;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;11;94;6580;92150;7.141;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;24;18;1730;18010;9.609;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;24;28;2430;28090;8.637;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;24;36;1300;12930;10.022;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;24;41;1980;20710;9.558;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;27;39;1670;16210;10.301;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;27;70;1620;15150;10.704;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;27;89;1940;20500;9.475;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;28;14;4590;43530;10.537;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;10;1840;18550;9.907;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;54;4500;40900;10.991;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;57;5280;52730;10.013;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;67;5310;71860;7.388;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;68;3390;47410;7.154;1;de 45 à 49 ans;tous sexes;14.0
2020;Traitements psychotropes (hors pathologies);;;TPS_CAT_EXC;45-49;9;44;8;2040;16620;12.271;1;de 45 à 49 ans;tous sexes;14.0
